Model_0.txt 0.887644057063918, 0.8995875664010384, 2.200467037024365, 204.0423755534999
Model_1.txt 0.8953634015016343, 0.898374267256693, 2.1319139599258157, 196.90835921978504
Model_10.txt 0.8828630812040645, 0.9017445215238447, -11.125138670993184, 208.33836171325524
Model_11.txt 0.8711469986163206, 0.8934280698349876, -10.342042452380582, 218.5091442710618
Model_12.txt 0.8981010495924514, 0.8992695146003975, 2.753589149521745, 194.3153915475503
Model_13.txt 0.9011777192972089, 0.9027909304571433, -1.5796961094165154, 191.35939226837914
Model_14.txt 0.8980013191244279, 0.8985917994245121, 0.9974817615955286, 194.41045840296957
Model_15.txt 0.894823116287466, 0.9015942353143922, -0.02093936361947384, 197.41606732362808
Model_16.txt 0.8913553329492867, 0.897377471297677, -3.5878372675224557, 200.6441737716132
Model_17.txt 0.8891648720974076, 0.8951337424998583, 3.7899712730301656, 202.65674370021554
Model_18.txt 0.89278312821988, 0.9032429006318669, -5.788500961527325, 199.32139252650532
Model_19.txt 0.8664785946827098, 0.8918274408762719, 10.07282056411219, 222.43227002095503
Model_2.txt 0.8964269625391672, 0.898113310681932, -1.5213902049810433, 195.90508241432562
Model_20.txt 0.8953408063041363, 0.8994033328158724, 3.6699704283050227, 196.92961823989137
Model_21.txt 0.891349030575727, 0.8993756890394672, -3.1789882258656985, 200.6499932758371
Model_22.txt 0.8966979631445314, 0.9040980128591838, -7.954006679645222, 195.64862006312848
Model_23.txt 0.8904982127255099, 0.9003867252601266, -0.27885612182988195, 201.43408056724817
Model_24.txt 0.8916818556462961, 0.8985781799883252, -0.7639195511557142, 200.34243702946432
Model_25.txt 0.8976713276937804, 0.8998631926035645, 5.500544605861527, 194.72468786213037
Model_26.txt 0.900682916322098, 0.9024834176476171, -1.081766647135827, 191.83786215179714
Model_27.txt 0.9030534866600355, 0.9034573347084319, -2.3723514195396014, 189.53457418809128
Model_28.txt 0.887080938175239, 0.9015628488251374, -11.888022916111424, 204.55305841057745
Model_29.txt 0.8862642163900156, 0.8994009708220414, -9.376946234994264, 205.29147201579624
Model_3.txt 0.8945834384305518, 0.9034980324962166, -7.61219856363089, 197.64087591643494
Model_30.txt 0.9008124013311002, 0.9056643602639916, -2.6119217310591734, 191.71276670989914
Model_31.txt 0.8929581888893015, 0.9029670108722301, -2.4699370404006915, 199.15860288958237
Model_32.txt 0.8950665143543193, 0.8992659120021453, -0.4481062434270231, 197.18750702057278
Model_33.txt 0.8893929004365687, 0.9003042073631663, 4.062510275513467, 202.4481668955694
Model_34.txt 0.8958049096348211, 0.9026015001155577, -0.5761548122224852, 196.4924983098924
Model_35.txt 0.8799055256774075, 0.9019954353778288, -12.041355419538872, 210.9521030980834
Model_36.txt 0.8926010389067086, 0.8976662871329579, -6.359642971582027, 199.49057718018406
Model_37.txt 0.8879460559339242, 0.9000149986370871, -9.792410650778596, 203.76797071074793
Model_38.txt 0.8815839864226299, 0.8993605734901089, -1.8840576908696824, 209.47276485117973
Model_39.txt 0.8846850183421582, 0.8974978684718977, -3.5054289233849225, 206.71177387104484
Model_4.txt 0.889498705040788, 0.9011429949115417, -10.926472291307121, 202.3513147351474
Model_40.txt 0.886022422824542, 0.8945397008229358, -3.9880054561590423, 205.50957313437496
Model_41.txt 0.8864400260612371, 0.8984914571683458, 4.862640328427544, 205.13274367437796
Model_42.txt 0.9001008929410927, 0.9015004994474506, 3.8272789708695187, 192.39915037220555
Model_43.txt 0.8963629256711187, 0.8987658670357392, -2.8982122105664954, 195.96563489846608
Model_44.txt 0.8928868621800945, 0.9033643707523334, -5.960283627980714, 199.22494594742585
Model_45.txt 0.8875697248041413, 0.9014253891339963, -11.369611204454335, 204.10985940335237
Model_46.txt 0.8982804702366338, 0.902504975245083, 1.120877248070594, 194.1442437924885
Model_47.txt 0.892010207433519, 0.9027625311435966, -2.2531525530944574, 200.03855107266912
Model_48.txt 0.9021593559254601, 0.905088180320223, -0.5806264241642719, 190.40660003224446
Model_49.txt 0.8900529900344818, 0.9026736951130248, -0.34237966130434744, 201.84316999892096
Model_5.txt 0.8856954620248335, 0.900372264098309, -8.63304727414914, 205.80412867972936
Model_50.txt 0.8931319536662538, 0.9005504336334238, -0.2769387768119658, 198.9968866132364
Model_51.txt 0.8982110048756987, 0.8999721349029725, -0.1986580312807153, 194.21052407465712
Model_52.txt 0.8905858588068439, 0.9002875452884905, -9.392748169559416, 201.35344972804342
Model_53.txt 0.8915181423309062, 0.8957634295748957, 3.941419117277835, 200.49377982174224
Model_54.txt 0.889245731220689, 0.9038627822901507, -11.817233769454884, 202.58280668801018
Model_55.txt 0.8886524799671768, 0.9007818929193804, -6.109041419551497, 203.12464582707454
Model_56.txt 0.8759312354034661, 0.8958619188377196, 3.482322751619886, 214.4142156190351
Model_57.txt 0.9039558142881624, 0.904000237746024, 0.7810790355805475, 188.65046765230548
Model_58.txt 0.8846410592162541, 0.900264224784344, -9.620643494454324, 206.75117032642487
Model_59.txt 0.8911653915877069, 0.8984328988098618, -0.6305767814951924, 200.81948833660977
Model_6.txt 0.8970198818847648, 0.9025752733435861, 2.9239257128046914, 195.3435336192553
Model_60.txt 0.8946629558645274, 0.8989799719524073, 3.2794237395758077, 197.56631998388053
Model_61.txt 0.8821355595346564, 0.8969804553258742, 11.721544655463715, 208.98434103397574
Model_62.txt 0.8931537927769926, 0.9023178846609692, 11.317943463555027, 198.9765524851059
Model_63.txt 0.8783834397560542, 0.8973586620617275, -7.336827845970652, 212.284705009663
Model_64.txt 0.8969771091424636, 0.899727296215332, -4.168771685699742, 195.3840973288145
